Front	Back	Tags
<b>Se puede afirmar que los oligosacáridos:</b><br><br>A. Están unidos a lípidos y proteínas en el organismo.<br>B. Están formados por la unión de 2 monómeros de hexosas.<br>C. Incluye como ejemplos al almidón y al glucógeno.<br>D. Presentan una estructura lineal, no ramificada, formada por el mismo monosacárido.<br>	"<b style=""color:green;'>✅ A. Están unidos a lípidos y proteínas en el organismo.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>El principal reservorio intracelular de $Ca^{2+}$ en una célula es:</b><br><br>A. Peroxisoma.<br>B. REL.<br>C. Aparato de Golgi.<br>D. Mitocondria.<br>	"<b style=""color:green;'>✅ B. REL.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Los organismos del Reino Monera difieren de los del Reino Protista en que:</b><br><br>A. Los organismos del Reino Monera se dividen por mitosis/meiosis y los del Reino Protista se dividen por fisión binaria.<br>B. Los organismos del Reino Monera son procariotas, mientras que los del Reino Protista son eucariotas.<br>C. Los organismos del Reino Protista son multicelulares, mientras que los del Reino Monera son unicelulares.<br>D. Los organismos del Reino Protista tienen paredes celulares de peptidoglicano, mientras que los primeros no tienen pared celular.<br>	"<b style=""color:green;'>✅ B. Los organismos del Reino Monera son procariotas, mientras que los del Reino Protista son eucariotas.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Las uniones intercelulares encargadas del acoplamiento eléctrico y metabólico entre las células son:</b><br><br>A. Los desmosomas.<br>B. Hemidesmosomas.<br>C. Las comunicantes.<br>D. Las adherentes.<br>	"<b style=""color:green;'>✅ C. Las comunicantes.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Una similitud entre el colágeno y la elastina es que:</b><br><br>A. Son proteínas globulares de la matriz extracelular.<br>B. Son componentes fluidos de la matriz extracelular.<br>C. Son componentes fibrosos de la matriz extracelular.<br>D. Son proteínas estructurales de la matriz extracelular.<br>	"<b style=""color:green;'>✅ C. Son componentes fibrosos de la matriz extracelular.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Con relación a las células procariotas, se afirma que:</b><br><br>A. Contienen un núcleo definido rodeado de una membrana nuclear.<br>B. Tienen una pared celular constituida principalmente por celulosa.<br>C. Presentan organelas membranosas internas, como el retículo endoplasmático.<br>D. Poseen su material genético disperso en el protoplasma.<br>	"<b style=""color:green;'>✅ D. Poseen su material genético disperso en el protoplasma.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>En células musculares, los principales filamentos intermedios son:</b><br><br>A. Filamentos de desmina.<br>B. Neurofilamentos.<br>C. Filamentos de queratina.<br>D. Filamentos de vimentina.<br>	"<b style=""color:green;'>✅ A. Filamentos de desmina.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>El colesterol es:</b><br><br>A. Un componente de la cara externa de la membrana plasmática de células animales.<br>B. Una molécula que aumenta la fluidez de las membranas cuando se encuentra en exceso.<br>C. Una molécula que presenta una cabeza y una cola apolares.<br>D. Un lípido insaponificable.<br>	"<b style=""color:green;'>✅ D. Un lípido insaponificable.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Con relación al transporte pasivo se afirma que:</b><br><br>A. Utiliza energía proveniente del ATP.<br>B. En la difusión facilitada, se utilizan permeasas para permitir el transporte a ambos lados de la membrana.<br>C. Las moléculas polares atraviesan fácilmente la membrana por difusión simple.<br>D. Las moléculas se transportan en contra de su gradiente electroquímico.<br>	"<b style=""color:green;'>✅ B. En la difusión facilitada, se utilizan permeasas para permitir el transporte a ambos lados de la membrana.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La bomba de $Na^{+}/K^{+}$ ATPasa:</b><br><br>A. Es un sistema de cotransporte.<br>B. Está formada por una proteína transmembrana que posee dos subunidades.<br>C. Utiliza energía del GTP para realizar su función.<br>D. Permite el ingreso de $2\,K^{+}$ a la célula y la salida de $3\,Na^{+}$ de la misma.<br>	"<b style=""color:green;'>✅ D. Permite el ingreso de $2\,K^{+}$ a la célula y la salida de $3\,Na^{+}$ de la misma.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La matriz intracelular de las células se llama:</b><br><br>A. Citoesqueleto.<br>B. Citosol.<br>C. Citoplasma.<br>D. Glicocálix.<br>	"<b style=""color:green;'>✅ B. Citosol.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Las uniones intercelulares que contienen laminina son:</b><br><br>A. Los hemidesmosomas.<br>B. Las oclusivas.<br>C. Las comunicantes.<br>D. Las adherentes.<br>	"<b style=""color:green;'>✅ A. Los hemidesmosomas.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La función de los neurofilamentos en las neuronas es:</b><br><br>A. Regular la motilidad celular.<br>B. Proporcionar estructura a dendritas y axones.<br>C. Unir filamentos de actina.<br>D. Formar la lámina nuclear.<br>	"<b style=""color:green;'>✅ B. Proporcionar estructura a dendritas y axones.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La estructura primaria de una proteína es aquella definida por:</b><br><br>A. La secuencia lineal de aminoácidos en la cadena polipeptídica.<br>B. La unión de cadenas lineales de aminoácidos mediante puentes disulfuro.<br>C. La interacción de múltiples cadenas polipeptídicas.<br>D. La presencia de modificaciones postraduccionales.<br>	"<b style=""color:green;'>✅ A. La secuencia lineal de aminoácidos en la cadena polipeptídica.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La cara externa de la membrana plasmática:</b><br><br>A. Se encuentra adherida al glicocálix.<br>B. Es igual a la cara interna en su composición.<br>C. Posee fosfatidilcolina y esfingomielina.<br>D. A diferencia de la cara interna, es rígida.<br>	"<b style=""color:green;'>✅ C. Posee fosfatidilcolina y esfingomielina.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La configuración “9+2” es propia de microtúbulos presentes en:</b><br><br>A. Centríolos.<br>B. Cuerpos basales.<br>C. Axonema.<br>D. Microvellosidades.<br>	"<b style=""color:green;'>✅ C. Axonema.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Los organismos procariotas se diferencian, en cuanto a sus características, de los organismos eucariotas en que:</b><br><br>A. Presentan cromosomas múltiples.<br>B. Son considerados seres vivos.<br>C. Carecen de pared celular.<br>D. Presentan como material genético ADN desnudo.<br>	"<b style=""color:green;'>✅ D. Presentan como material genético ADN desnudo.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La estructura de la membrana plasmática:</b><br><br>A. Se organiza en una bicapa de fosfolípidos, con las colas hidrofóbicas orientadas hacia el centro de la bicapa.<br>B. Está compuesta por proteínas y nucleótidos.<br>C. Su composición es idéntica en todos los tipos celulares.<br>D. A temperaturas fisiológicas, se comporta como una estructura rígida.<br>	"<b style=""color:green;'>✅ A. Se organiza en una bicapa de fosfolípidos, con las colas hidrofóbicas orientadas hacia el centro de la bicapa.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Una función especial del REL en algunas células es la:</b><br><br>A. Síntesis de hormonas proteicas.<br>B. Síntesis de colágeno.<br>C. Síntesis de lipoproteínas.<br>D. Síntesis de glucógeno.<br>	"<b style=""color:green;'>✅ C. Síntesis de lipoproteínas.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Una característica de la secreción constitutiva es que:</b><br><br>A. Las moléculas se liberan sólo cuando reciben una señal.<br>B. Las moléculas se almacenan hasta que se necesitan para llevar a cabo su función.<br>C. Las moléculas se secretan de manera basal y constante.<br>D. Las moléculas se secretan en respuesta a un ligando.<br>	"<b style=""color:green;'>✅ C. Las moléculas se secretan de manera basal y constante.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Una de las funciones principales de la matriz extracelular es:</b><br><br>A. La eliminación de desechos tóxicos.<br>B. La síntesis de proteínas de membrana plasmática.<br>C. La formación del huso mitótico.<br>D. La regulación de la entrada de sustancias al interior de la célula.<br>	"<b style=""color:green;'>✅ A. La eliminación de desechos tóxicos.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La molécula más abundante de la matriz extracelular (MEC) es:</b><br><br>A. La laminina.<br>B. El ácido hialurónico.<br>C. La fibronectina.<br>D. El colágeno.<br>	"<b style=""color:green;'>✅ D. El colágeno.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>El glucógeno y el almidón se diferencian en que:</b><br><br>A. El glucógeno forma el glicocálix y el almidón almacena energía.<br>B. Están presentes en células eucariotas animales y en procariotas, respectivamente.<br>C. El glucógeno es un homopolisacárido y el almidón un heteropolisacárido.<br>D. Son sintetizados por distintos tipos celulares eucariotas.<br>	"<b style=""color:green;'>✅ D. Son sintetizados por distintos tipos celulares eucariotas.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Con relación a los virus, se puede afirmar que:</b><br><br>A. Están formados por células procariotas.<br>B. Pueden poseer ADN o ARN como material genético.<br>C. Se consideran seres vivos.<br>D. Se reproducen por fisión binaria.<br>	"<b style=""color:green;'>✅ B. Pueden poseer ADN o ARN como material genético.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>El citosol de las células eucariotas presenta:</b><br><br>A. Una red de tres tipos de filamentos asociados a proteínas accesorias.<br>B. ADN lineal asociado a proteínas histonas.<br>C. Organelas que pertenecen al sistema de endomembranas.<br>D. Proteasomas que asisten a las proteínas en su correcto plegamiento.<br>	"<b style=""color:green;'>✅ A. Una red de tres tipos de filamentos asociados a proteínas accesorias.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La función de los ribosomas libres en el citosol se relaciona con:</b><br><br>A. La degradación y eliminación de proteínas defectuosas.<br>B. El transporte específico de proteínas hacia el núcleo.<br>C. La síntesis de lípidos destinados a la membrana celular.<br>D. La biosíntesis de proteínas.<br>	"<b style=""color:green;'>✅ D. La biosíntesis de proteínas.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Un organismo para ser considerado vivo debe:</b><br><br>A. Ser un sistema cerrado y reproducirse.<br>B. Presentar una organización de componentes al azar.<br>C. Llevar a cabo los procesos de homeostasis y autopoyesis.<br>D. Ser un sistema abierto y no irritable a estímulos externos.<br>	"<b style=""color:green;'>✅ C. Llevar a cabo los procesos de homeostasis y autopoyesis.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Los ribosomas libres en el citosol presentan como función:</b><br><br>A. La biosíntesis de proteínas que pueden permanecer en el citosol o se distribuyen a organelas, según la necesidad funcional.<br>B. La producción de lípidos destinados a la formación y mantenimiento de la membrana celular.<br>C. El transporte específico de proteínas hacia el núcleo, facilitando su entrada en el compartimento nuclear.<br>D. La degradación y eliminación de proteínas defectuosas mediante un proceso de proteólisis.<br>	"<b style=""color:green;'>✅ A. La biosíntesis de proteínas que pueden permanecer en el citosol o se distribuyen a organelas, según la necesidad funcional.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Se puede afirmar que las células eucariotas animales:</b><br><br>A. Utilizan ADN como material genético para la transmisión hereditaria.<br>B. Carecen de sistema de endomembranas.<br>C. Pueden realizar fotosíntesis para producir carbohidratos.<br>D. Poseen una pared celular rígida para soporte estructural.<br>	"<b style=""color:green;'>✅ A. Utilizan ADN como material genético para la transmisión hereditaria.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Entre las funciones de la matriz extracelular, se puede mencionar:</b><br><br>A. La síntesis de proteínas de membrana plasmática.<br>B. La eliminación de desechos tóxicos.<br>C. La formación del huso mitótico.<br>D. La regulación de la entrada de sustancias al interior de la célula.<br>	"<b style=""color:green;'>✅ B. La eliminación de desechos tóxicos.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Puede afirmarse que en la matriz extracelular:</b><br><br>A. La molécula más abundante es el colágeno.<br>B. La molécula más abundante es la fibronectina.<br>C. La molécula más abundante es el ácido hialurónico.<br>D. La molécula más abundante es la laminina.<br>	"<b style=""color:green;'>✅ A. La molécula más abundante es el colágeno.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Dentro de las características presentes en un organismo que se considera vivo se encuentra:</b><br><br>A. Que sus componentes estén organizados al azar.<br>B. Que sean capaces de realizar homeostasis y autopoyesis.<br>C. Que no respondan a estímulos externos pero que sean sistemas abiertos.<br>D. Que se reproduzcan y sean sistemas cerrados.<br>	"<b style=""color:green;'>✅ B. Que sean capaces de realizar homeostasis y autopoyesis.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>El transporte pasivo se caracteriza porque:</b><br><br>A. Ocurre a favor del gradiente de concentración.<br>B. Las moléculas de mayor tamaño son capaces de atravesar fácilmente la membrana.<br>C. Hidroliza ATP para obtener energía.<br>D. Intervienen bombas iónicas.<br>	"<b style=""color:green;'>✅ A. Ocurre a favor del gradiente de concentración.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Tanto el ARN como el ADN:</b><br><br>A. Posee una hexosa como parte de su estructura.<br>B. Están formados por nucleótidos que se unen mediante uniones glucosídicas.<br>C. Presentan a la guanina como base purínica.<br>D. Tienen un papel fundamental en la obtención de energía celular.<br>	"<b style=""color:green;'>✅ C. Presentan a la guanina como base purínica.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>Con relación a la función de los neurofilamentos en las neuronas, se afirma que:</b><br><br>A. Unen filamentos de actina.<br>B. Forman el núcleo celular.<br>C. Regulan la motilidad celular.<br>D. Proporcionan estructura a dendritas y axones.<br>	"<b style=""color:green;'>✅ D. Proporcionan estructura a dendritas y axones.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
<b>La fluidez de las membranas celulares disminuye cuando:</b><br><br>A. Aumenta la presencia de colesterol.<br>B. Aumenta la temperatura.<br>C. Aumentan los ácidos grasos insaturados en los fosfolípidos.<br>D. Aumentan los ácidos grasos cortos en los fosfolípidos.<br>	"<b style=""color:green;'>✅ A. Aumenta la presencia de colesterol.</b><br><br><i>Apariciones: 1 veces (2024)</i>"	Fermepin2024 Unica
